-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1990 through 11/01/2021 
Location: Latitude  16.0645   Longitude 108.2234 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 155.61 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS10M,WS10M_RANGE
2016,5,20,33.99,25.6,0.29,76.88,2.36,3.53
2016,5,21,32.7,26.11,1.27,78.31,1.62,1.73
2016,5,22,32.07,26.05,1.94,79.62,1.54,2.63
2016,5,23,31.66,25.37,2.88,82.88,2.28,3.03
2016,5,24,30.46,26.19,19.58,87.88,2.72,1.98
2016,5,25,31.06,26.17,14.59,88.62,1.8,2.28
2016,5,26,31.01,25.83,3.17,83.44,1.76,1.9
2016,5,27,31.23,26.14,2.15,85.19,1.75,1.63
2016,5,28,31.42,25.94,2.63,86.25,1.91,2.61
2016,5,29,31.14,26.0,0.77,83.75,2.23,2.29
2016,5,30,31.91,25.68,4.52,82.81,2.05,1.07
2016,5,31,33.5,26.07,2.68,78.62,1.88,3.09
2016,6,1,34.87,26.33,0.4,75.94,2.07,3.12
2016,6,2,35.46,26.48,0.95,73.25,2.22,2.85
2016,6,3,35.12,26.55,2.63,73.38,2.47,2.08
2016,6,4,34.33,26.53,1.54,73.44,2.0,2.61
2016,6,5,33.94,26.34,1.98,75.38,2.36,2.16
2016,6,6,32.16,26.23,2.39,78.69,2.0,2.0
2016,6,7,32.43,25.94,11.91,79.62,1.52,2.96
2016,6,8,32.33,26.02,2.94,80.94,1.77,1.55
2016,6,9,34.33,25.98,1.23,75.81,2.2,2.44
2016,6,10,33.63,25.74,0.76,75.69,2.0,2.41
2016,6,11,33.75,26.21,0.93,76.69,2.02,2.81
2016,6,12,35.91,26.19,0.51,75.62,2.33,3.39
2016,6,13,35.33,26.97,0.24,72.62,2.24,2.68
2016,6,14,36.59,26.44,0.23,71.69,2.11,2.48
2016,6,15,35.28,27.4,0.12,70.44,2.23,3.12
2016,6,16,33.48,26.71,0.48,74.5,2.15,2.22
2016,6,17,32.14,26.17,0.41,75.19,1.79,1.84
2016,6,18,32.94,26.31,0.17,75.75,2.13,2.57
2016,6,19,34.12,25.89,0.05,72.75,3.86,3.51
2016,6,20,32.88,25.28,0.03,70.5,3.19,3.17
2016,6,21,32.49,25.4,0.75,74.25,3.03,3.68
2016,6,22,32.11,25.64,1.04,78.38,3.47,2.99
2016,6,23,32.66,25.6,1.38,78.31,2.84,2.66
2016,6,24,31.15,25.67,2.53,80.25,1.96,2.95
2016,6,25,30.44,26.01,9.36,81.31,2.02,3.73
2016,6,26,30.5,25.62,7.0,80.38,1.98,3.12
2016,6,27,30.84,26.06,20.96,81.31,1.88,3.7
2016,6,28,29.74,25.62,12.23,86.0,2.7,1.84
2016,6,29,31.62,25.82,6.98,81.88,2.54,2.52
2016,6,30,32.2,26.01,2.71,80.06,2.3,1.65
2016,7,1,32.37,26.01,0.11,79.31,1.94,2.05
2016,7,2,31.44,26.23,0.15,78.5,1.62,1.8
2016,7,3,33.51,25.53,0.2,74.88,1.63,2.2
2016,7,4,34.27,25.73,5.24,73.94,1.92,2.5
2016,7,5,30.35,25.59,16.1,82.56,1.7,2.09
2016,7,6,31.54,24.95,14.85,78.19,1.76,1.44
2016,7,7,32.35,24.62,1.07,74.56,2.27,2.68
2016,7,8,32.77,25.97,1.69,78.81,1.99,1.7
2016,7,9,34.19,25.9,3.11,77.44,1.99,1.77
2016,7,10,33.8,26.3,5.27,76.38,1.62,1.68
2016,7,11,33.17,26.47,6.6,78.06,1.92,2.4
2016,7,12,30.26,26.01,11.19,83.31,2.08,2.73
2016,7,13,33.51,25.77,2.05,77.12,1.7,2.28
2016,7,14,32.23,26.06,1.53,77.19,1.97,1.92
2016,7,15,32.98,25.91,1.04,78.88,2.07,2.62
2016,7,16,34.05,26.6,0.69,73.88,1.5,2.34
2016,7,17,32.53,26.86,0.62,77.88,1.5,1.38
2016,7,18,33.98,27.03,0.46,75.69,1.78,2.41
2016,7,19,34.23,25.67,0.58,76.94,2.27,4.25
2016,7,20,33.08,26.69,0.89,75.44,2.3,3.41
2016,7,21,33.52,25.98,1.83,78.5,2.77,2.43
2016,7,22,33.24,25.62,0.8,75.69,2.98,2.82
2016,7,23,31.8,25.01,0.83,77.12,1.96,2.01
2016,7,24,33.41,25.41,0.58,71.88,2.07,1.99
2016,7,25,33.0,26.14,0.68,73.38,2.02,2.46
2016,7,26,32.66,25.52,1.02,73.31,2.11,2.12
2016,7,27,33.0,25.58,11.66,76.69,2.48,2.77
2016,7,28,32.9,24.73,2.39,75.69,2.77,4.3
2016,7,29,32.62,26.26,1.02,76.25,2.48,2.48
2016,7,30,33.45,25.58,0.82,76.12,2.17,2.75
2016,7,31,33.51,25.01,0.29,71.38,2.06,3.16
2016,8,1,34.38,25.22,0.4,69.62,2.46,1.81
2016,8,2,33.89,25.97,1.8,74.19,2.45,3.41
2016,8,3,33.98,25.81,2.84,75.19,2.25,2.94
2016,8,4,33.23,26.25,3.87,77.31,1.82,2.33
2016,8,5,31.55,26.4,12.95,78.75,1.87,3.06
2016,8,6,32.74,26.55,0.75,75.31,1.9,2.23
2016,8,7,34.44,26.55,3.88,73.75,1.99,2.81
2016,8,8,35.12,26.64,3.81,73.69,2.12,2.59
2016,8,9,35.25,26.79,1.03,72.94,2.09,2.28
2016,8,10,34.0,26.15,5.19,75.56,2.45,3.25
2016,8,11,32.0,26.2,5.03,82.06,2.04,2.29
2016,8,12,31.51,26.25,5.03,78.38,2.04,1.92
2016,8,13,34.4,25.95,2.44,73.56,2.05,3.51
2016,8,14,33.98,26.9,3.06,73.56,2.68,2.36
2016,8,15,33.8,26.6,1.99,72.88,2.92,1.62
2016,8,16,33.9,25.77,2.91,71.94,3.93,3.47
2016,8,17,32.37,26.55,1.49,68.75,5.38,3.84
2016,8,18,32.13,26.69,5.27,73.81,5.2,2.88
2016,8,19,34.05,26.82,2.61,71.94,3.97,2.2
2016,8,20,35.65,26.34,3.95,71.44,2.03,1.55
2016,8,21,34.65,25.9,13.69,74.88,2.38,3.46
2016,8,22,31.07,26.64,17.66,81.19,1.94,2.45
2016,8,23,30.1,26.17,21.16,85.69,2.2,2.15
2016,8,24,31.54,25.79,18.87,81.81,2.1,3.7
2016,8,25,30.73,25.94,4.88,83.19,1.98,3.09
2016,8,26,33.15,25.62,9.01,79.44,2.31,2.94
2016,8,27,32.16,26.3,20.24,83.88,2.3,2.06
2016,8,28,32.98,25.01,7.67,77.12,2.66,3.6
2016,8,29,30.83,26.26,27.58,81.25,1.59,1.3
2016,8,30,32.1,25.68,5.33,79.56,1.91,2.62
2016,8,31,31.96,26.2,2.59,77.0,1.49,2.42
2016,9,1,33.51,26.1,0.71,75.0,1.97,2.41
2016,9,2,33.9,26.6,5.34,74.06,1.7,2.2
2016,9,3,32.64,26.48,1.24,76.38,1.67,2.27
2016,9,4,31.9,26.15,5.66,79.38,1.91,3.32
2016,9,5,30.6,26.33,25.1,85.62,1.39,2.34
2016,9,6,30.87,26.07,12.63,82.06,1.6,2.33
2016,9,7,31.8,26.39,8.97,81.19,1.78,1.61
2016,9,8,31.91,25.64,17.51,80.12,1.72,2.33
2016,9,9,32.85,26.13,5.64,79.06,1.85,1.89
2016,9,10,31.21,25.67,5.93,79.12,1.77,1.8
2016,9,11,29.55,26.39,11.36,85.56,2.09,2.55
2016,9,12,28.49,26.43,119.22,90.0,4.0,3.23
2016,9,13,28.47,26.3,94.1,89.38,7.03,7.19
2016,9,14,31.52,25.38,45.77,80.56,2.26,2.71
2016,9,15,30.92,25.58,12.39,82.5,2.52,2.2
2016,9,16,30.54,26.01,3.71,81.0,2.68,2.82
2016,9,17,30.55,25.59,9.94,81.31,1.82,2.3
2016,9,18,32.15,26.08,10.65,81.88,1.44,3.01
2016,9,19,29.87,26.19,8.4,82.44,1.65,2.44
2016,9,20,29.5,26.03,59.32,84.88,2.84,2.63
2016,9,21,28.76,25.74,117.05,91.12,3.32,1.7
2016,9,22,28.06,25.18,75.34,90.25,2.54,2.21
2016,9,23,28.83,24.29,15.42,87.56,2.82,3.62
2016,9,24,28.93,25.23,13.64,88.88,3.04,1.91
2016,9,25,28.57,25.35,3.0,86.75,2.02,1.68
2016,9,26,28.72,25.62,5.41,85.69,1.51,2.5
2016,9,27,32.08,25.31,1.34,77.25,1.73,2.35
2016,9,28,32.03,24.73,0.57,78.81,1.82,2.7
2016,9,29,29.42,25.53,5.48,86.38,2.66,1.65
2016,9,30,29.42,25.32,4.35,86.88,2.84,1.23
2016,10,1,27.73,24.92,3.97,88.25,3.03,0.73
2016,10,2,29.06,24.59,0.97,86.56,3.55,3.84
2016,10,3,28.22,24.93,3.04,88.88,2.53,2.12
2016,10,4,28.33,25.42,5.32,89.81,2.07,1.55
2016,10,5,27.91,25.18,7.24,90.06,2.54,3.82
2016,10,6,27.96,24.88,17.81,88.62,2.05,2.3
2016,10,7,27.92,25.06,18.8,88.44,2.59,2.66
2016,10,8,29.55,24.51,18.8,84.56,2.28,2.17
2016,10,9,29.14,24.49,8.81,86.81,2.62,1.59
2016,10,10,30.06,25.11,5.8,81.38,1.98,1.83
2016,10,11,29.5,24.74,35.39,86.31,3.09,2.8
2016,10,12,28.83,24.53,18.88,85.75,3.44,2.31
2016,10,13,27.16,25.13,72.8,93.06,3.28,4.77
2016,10,14,27.72,25.01,51.19,92.56,4.1,5.3
2016,10,15,27.69,25.31,32.33,92.69,3.32,1.53
2016,10,16,28.76,24.72,36.35,88.62,4.05,3.66
2016,10,17,29.01,24.13,5.96,86.31,4.59,3.77
2016,10,18,28.67,24.15,3.24,86.38,5.09,6.02
2016,10,19,30.37,23.57,0.1,82.62,2.1,1.72
2016,10,20,30.37,24.4,0.39,83.44,1.88,1.98
2016,10,21,31.39,24.74,0.59,84.31,2.13,2.62
2016,10,22,31.16,25.34,0.34,83.06,1.81,2.42
2016,10,23,30.33,24.73,4.92,81.81,2.07,2.42
2016,10,24,28.92,24.05,11.76,86.0,2.34,2.25
2016,10,25,28.44,24.26,11.64,89.25,3.44,2.02
2016,10,26,28.06,24.98,25.85,88.81,2.78,1.65
2016,10,27,28.42,24.65,21.13,84.0,2.19,2.76
2016,10,28,28.45,23.81,1.27,84.56,2.03,2.85
2016,10,29,28.08,24.01,11.42,87.19,3.03,2.47
2016,10,30,27.3,24.84,40.81,92.56,3.77,2.62
2016,10,31,27.11,24.99,32.27,93.31,3.26,2.75
2016,11,1,26.46,24.68,57.43,91.81,5.98,1.66
2016,11,2,26.58,23.85,22.06,88.56,6.68,3.2
2016,11,3,25.63,23.25,9.8,88.12,5.9,3.27
2016,11,4,26.03,22.87,3.47,87.31,4.02,2.38
2016,11,5,27.65,22.48,2.95,87.38,2.91,2.19
2016,11,6,27.67,23.9,18.52,93.31,3.9,2.79
2016,11,7,28.21,24.29,17.84,91.62,3.55,1.89
2016,11,8,28.04,24.58,31.22,91.69,4.2,2.62
2016,11,9,27.84,23.64,7.95,85.88,3.53,2.21
2016,11,10,27.12,22.69,7.86,88.5,3.78,2.63
2016,11,11,26.58,22.44,13.29,90.75,3.7,2.52
2016,11,12,27.66,23.56,11.21,89.5,3.2,2.38
2016,11,13,28.19,23.62,21.03,87.94,2.26,1.87
2016,11,14,28.29,23.79,24.22,85.25,2.11,2.6
2016,11,15,27.69,23.37,1.29,83.25,2.53,1.76
2016,11,16,27.55,22.98,4.02,83.0,2.8,1.33
2016,11,17,27.75,23.4,30.16,89.81,3.8,2.23
2016,11,18,27.9,24.02,18.66,90.25,2.45,1.29
2016,11,19,28.37,23.99,9.92,86.5,1.77,2.14
2016,11,20,28.4,24.01,15.33,88.56,1.88,2.65
2016,11,21,28.16,24.3,6.9,88.94,1.87,2.12
2016,11,22,28.89,24.46,5.7,87.88,1.8,1.88
2016,11,23,28.63,24.34,11.57,87.88,2.45,1.7
2016,11,24,27.27,23.75,19.6,90.88,2.72,3.91
2016,11,25,27.57,23.47,16.1,89.5,2.16,2.13
2016,11,26,26.51,21.02,17.5,91.06,5.41,6.51
2016,11,27,23.66,20.22,5.24,87.25,4.7,3.73
2016,11,28,24.88,20.02,2.92,87.0,3.54,2.19
2016,11,29,25.55,21.79,16.98,90.25,4.93,2.62
2016,11,30,24.59,22.48,72.85,92.19,5.89,3.03
2016,12,1,23.15,21.08,41.46,87.69,5.05,2.84
2016,12,2,24.48,21.31,55.31,91.69,5.09,2.7
2016,12,3,25.98,23.31,70.85,92.56,4.66,2.78
2016,12,4,25.77,22.61,23.88,91.75,3.96,2.47
2016,12,5,25.09,22.19,32.39,92.44,3.74,2.17
2016,12,6,24.59,22.22,27.41,90.5,4.85,2.84
2016,12,7,24.75,22.14,31.08,92.06,4.88,2.19
2016,12,8,24.09,20.91,20.59,88.31,4.02,3.8
2016,12,9,24.37,20.4,0.27,77.94,2.58,2.57
2016,12,10,24.4,19.99,1.66,83.12,2.86,3.2
2016,12,11,25.37,20.33,12.85,92.5,3.55,2.18
2016,12,12,26.28,22.48,24.03,93.38,2.82,2.09
2016,12,13,26.17,22.75,55.67,95.25,3.35,2.25
2016,12,14,25.41,23.42,62.72,95.5,4.87,3.39
2016,12,15,23.95,22.09,123.95,93.5,6.6,1.73
2016,12,16,21.94,19.44,66.31,90.81,6.18,3.62
2016,12,17,23.55,19.4,6.79,88.19,3.76,2.53
2016,12,18,24.57,21.03,8.59,92.12,3.57,2.65
2016,12,19,25.79,21.75,5.79,92.5,2.95,2.38
2016,12,20,26.4,22.22,3.81,91.19,2.71,2.52
2016,12,21,26.59,22.32,1.92,89.06,1.98,2.02
2016,12,22,25.76,21.65,14.93,91.5,3.1,2.24
2016,12,23,24.94,21.58,8.84,91.06,3.66,2.36
2016,12,24,25.58,22.1,23.14,92.75,3.37,2.73
2016,12,25,26.3,21.65,1.14,88.38,2.46,3.37
2016,12,26,25.76,21.23,2.36,87.25,2.36,3.92
2016,12,27,23.14,19.73,28.27,89.62,4.58,4.45
2016,12,28,21.16,18.05,11.54,83.62,4.3,2.19
2016,12,29,20.62,18.08,10.34,87.88,4.44,3.83
2016,12,30,21.35,18.19,19.13,91.62,4.45,3.41
2016,12,31,23.68,20.14,52.25,93.69,4.48,2.69
2017,1,1,25.3,21.62,17.7,92.62,4.0,2.78
2017,1,2,25.15,21.66,11.24,92.62,4.02,1.7
2017,1,3,24.67,20.91,3.79,89.31,3.53,2.46
2017,1,4,24.48,20.82,6.11,90.38,3.32,2.16
2017,1,5,25.12,20.67,4.4,89.12,2.71,1.32
2017,1,6,25.35,20.62,1.94,89.19,2.58,1.59
2017,1,7,25.58,21.01,1.4,91.19,2.54,2.23
2017,1,8,25.78,21.55,1.89,91.12,2.49,1.55
2017,1,9,25.73,21.35,2.79,89.19,2.69,2.28
2017,1,10,25.57,21.37,4.41,91.31,3.33,3.05
2017,1,11,25.88,21.37,0.78,90.56,3.34,1.69
2017,1,12,26.87,21.52,0.52,90.81,2.62,1.66
2017,1,13,24.05,19.91,1.3,90.88,4.51,2.21
2017,1,14,23.51,19.8,2.5,90.81,3.62,1.62
2017,1,15,24.01,20.73,8.29,94.75,3.41,2.31
2017,1,16,25.24,21.85,3.21,92.38,3.55,2.18
2017,1,17,25.3,21.24,0.49,88.88,3.27,2.55
2017,1,18,25.33,20.76,0.19,87.25,2.52,2.14
2017,1,19,25.13,20.07,0.15,84.5,2.5,1.43
2017,1,20,25.01,19.87,1.04,87.38,3.59,2.62
2017,1,21,24.23,20.54,3.85,88.88,4.34,2.49
2017,1,22,22.9,19.16,4.36,87.25,4.95,3.48
2017,1,23,23.15,18.89,8.2,87.88,4.0,1.99
2017,1,24,23.94,19.72,17.78,91.56,3.95,2.04
2017,1,25,23.75,21.08,37.17,92.5,5.08,3.41
2017,1,26,23.48,19.44,3.66,85.12,4.24,2.73
2017,1,27,22.79,18.39,0.59,79.94,3.45,1.68
2017,1,28,23.89,18.94,0.02,71.38,2.32,2.03
2017,1,29,25.24,17.4,0.03,79.31,1.45,2.59
2017,1,30,23.91,18.76,0.17,83.94,2.22,3.27
2017,1,31,23.51,18.45,2.8,87.38,2.58,1.16
2017,2,1,24.08,20.01,12.66,92.75,4.41,2.87
2017,2,2,23.33,20.8,6.37,91.88,4.26,2.82
2017,2,3,23.76,20.41,7.21,92.06,3.34,2.11
2017,2,4,25.08,20.58,1.54,90.88,2.36,2.55
2017,2,5,24.51,18.71,0.37,86.88,3.27,3.95
2017,2,6,24.62,18.05,0.07,77.38,1.44,2.76
2017,2,7,25.54,16.6,0.12,83.38,1.46,2.52
2017,2,8,25.88,18.62,0.27,86.06,1.8,1.73
2017,2,9,22.54,18.49,14.1,91.12,3.99,4.69
2017,2,10,21.95,18.22,14.74,87.31,3.6,2.34
2017,2,11,21.01,17.63,28.8,87.31,4.22,2.84
2017,2,12,20.34,17.17,10.06,85.81,4.01,2.97
2017,2,13,21.92,16.79,1.76,84.5,3.59,2.66
2017,2,14,22.77,17.57,4.04,88.31,3.88,2.52
2017,2,15,23.1,18.18,1.29,85.62,3.96,2.84
2017,2,16,23.17,17.68,0.03,82.25,2.89,1.71
2017,2,17,23.62,18.58,0.06,83.06,2.39,2.13
2017,2,18,23.26,18.29,0.15,86.56,2.95,2.38
2017,2,19,24.33,18.48,0.04,86.69,2.41,1.29
2017,2,20,28.03,18.74,0.02,85.75,2.32,2.22
2017,2,21,28.22,20.69,0.19,89.62,2.57,1.38
2017,2,22,28.66,21.49,0.2,88.62,2.41,1.04
2017,2,23,27.28,22.5,0.98,91.38,2.21,1.52
2017,2,24,24.48,20.46,12.42,94.12,3.47,3.81
2017,2,25,22.9,19.51,2.7,91.06,3.48,2.16
2017,2,26,22.26,18.3,1.7,88.38,3.61,2.9
2017,2,27,22.55,18.2,1.75,89.25,3.57,2.67
2017,2,28,24.07,19.04,0.64,88.0,3.02,2.4
2017,3,1,24.01,18.93,0.39,85.81,3.02,1.85
2017,3,2,23.36,18.28,1.98,88.31,3.15,2.53
2017,3,3,24.44,18.11,0.05,85.06,2.64,1.9
2017,3,4,25.68,16.9,0.01,86.62,3.08,1.3
2017,3,5,27.42,17.49,0.02,82.25,2.8,1.16
2017,3,6,27.28,19.47,0.08,82.5,2.5,1.01
2017,3,7,25.82,19.75,0.05,86.94,2.77,2.52
2017,3,8,26.23,19.61,0.3,89.12,2.47,2.3
2017,3,9,25.83,20.76,0.18,89.25,2.95,2.0
2017,3,10,29.46,20.18,0.01,86.19,2.48,2.35
2017,3,11,29.09,21.42,0.0,86.56,2.69,1.8
2017,3,12,28.03,20.89,0.05,87.25,3.37,2.3
2017,3,13,29.69,22.62,0.19,86.44,2.53,1.5
2017,3,14,30.13,22.4,0.27,84.44,2.15,1.15
2017,3,15,27.43,22.23,1.06,90.12,2.32,1.55
2017,3,16,27.19,22.39,1.45,91.25,3.2,2.13
2017,3,17,26.79,22.09,2.43,92.62,2.48,1.62
2017,3,18,28.35,22.92,2.56,90.75,3.51,2.51
2017,3,19,27.42,22.92,10.98,91.81,3.38,1.89
2017,3,20,28.6,21.82,2.02,87.38,2.97,1.53
2017,3,21,26.69,22.06,0.55,87.94,1.83,1.71
2017,3,22,29.3,21.53,0.1,86.62,2.79,1.09
2017,3,23,27.53,22.81,0.29,90.06,2.71,1.94
2017,3,24,27.75,22.28,0.29,89.62,2.95,1.91
2017,3,25,29.03,22.48,2.17,86.81,2.18,2.54
2017,3,26,25.65,21.1,3.06,91.94,3.75,5.01
2017,3,27,25.24,21.16,7.53,91.69,3.94,3.27
2017,3,28,26.45,21.37,0.68,88.38,2.28,1.13
2017,3,29,26.16,21.82,8.79,91.56,2.22,2.6
2017,3,30,27.93,21.98,0.82,87.31,2.75,3.09
2017,3,31,30.19,22.69,7.67,85.94,2.23,2.33
2017,4,1,23.7,20.17,5.89,89.12,4.97,4.12
2017,4,2,24.15,20.1,4.38,87.38,3.76,3.35
2017,4,3,25.67,21.04,0.95,84.94,3.09,2.56
2017,4,4,26.85,21.05,0.02,83.5,2.22,1.56
2017,4,5,28.01,21.23,0.9,88.75,2.46,2.59
2017,4,6,28.94,23.19,1.61,88.19,2.12,1.63
2017,4,7,29.61,23.23,0.05,87.62,3.05,2.13
2017,4,8,31.14,23.26,0.01,84.94,3.03,1.37
2017,4,9,33.61,23.06,0.06,81.88,2.46,2.37
2017,4,10,34.5,24.48,0.09,79.31,1.89,1.95
2017,4,11,34.9,25.09,0.05,78.5,1.75,1.84
2017,4,12,30.89,24.08,7.06,86.0,2.63,2.88
2017,4,13,28.34,23.37,4.33,90.81,2.41,2.8
2017,4,14,29.65,22.66,0.75,85.31,2.02,3.15
2017,4,15,30.21,22.68,0.01,85.31,3.12,2.82
2017,4,16,29.55,22.21,0.0,85.69,3.53,2.41
2017,4,17,29.7,22.34,0.0,85.81,2.88,1.91
2017,4,18,30.87,23.59,0.0,85.75,2.49,1.74
2017,4,19,33.43,24.24,0.0,82.5,2.23,2.0
2017,4,20,33.58,24.46,0.01,81.56,2.19,2.18
2017,4,21,34.62,24.95,0.11,78.25,2.05,1.16
2017,4,22,28.77,22.86,1.07,86.19,3.98,5.53
2017,4,23,29.3,22.33,1.52,84.06,2.37,2.27
2017,4,24,29.87,24.03,4.53,87.56,2.46,1.27
2017,4,25,32.26,23.05,0.95,79.38,1.71,2.58
2017,4,26,32.83,23.55,1.16,79.0,1.8,2.11
2017,4,27,32.11,24.71,0.88,80.56,2.02,3.16
2017,4,28,27.4,23.89,4.87,90.0,3.84,2.03
2017,4,29,28.15,23.44,2.82,87.38,2.36,2.3
2017,4,30,30.19,23.65,0.07,85.12,2.64,3.6
2017,5,1,32.12,24.33,0.31,85.38,2.48,2.33
2017,5,2,32.33,25.22,0.13,85.5,2.2,1.77
2017,5,3,32.95,25.44,0.11,82.62,1.95,1.75
2017,5,4,32.55,26.31,0.3,82.0,1.23,1.7
2017,5,5,29.94,25.26,0.23,88.75,1.59,2.73
2017,5,6,30.13,24.5,0.2,85.12,2.67,2.38
2017,5,7,31.26,23.79,0.78,82.81,2.38,1.52
2017,5,8,31.5,24.59,1.18,85.12,2.88,1.52
2017,5,9,30.51,25.07,2.37,85.38,2.72,1.93
2017,5,10,30.19,24.02,1.72,83.88,3.12,2.49
2017,5,11,30.48,24.24,2.2,85.56,2.59,2.89
2017,5,12,31.12,24.69,1.24,84.75,2.52,1.54
2017,5,13,30.53,24.96,0.7,82.75,2.34,2.66
2017,5,14,30.9,24.93,1.24,84.62,2.8,1.65
2017,5,15,32.37,24.67,11.74,82.62,3.05,1.87
2017,5,16,29.37,24.05,9.63,87.12,2.62,4.11
2017,5,17,29.23,23.57,13.35,89.38,3.35,2.43
2017,5,18,29.24,24.65,5.07,84.62,2.14,1.66
2017,5,19,30.68,25.65,5.19,85.62,1.75,2.28
2017,5,20,28.81,25.43,2.43,90.5,1.96,1.28
2017,5,21,33.73,25.79,0.56,82.12,1.84,1.97
2017,5,22,33.65,26.54,0.69,81.94,1.53,2.45
2017,5,23,32.69,27.33,1.98,84.38,1.46,1.44
2017,5,24,32.19,26.54,4.32,85.62,1.91,1.16
2017,5,25,29.93,25.84,10.87,87.06,2.22,2.72
2017,5,26,27.48,24.87,39.47,91.69,3.7,1.75
2017,5,27,29.48,24.63,3.38,86.88,3.18,1.8
2017,5,28,29.04,25.13,12.69,88.25,2.78,2.16
2017,5,29,29.04,25.14,10.18,87.75,2.09,2.58
2017,5,30,31.33,25.22,3.13,83.75,1.83,2.45
2017,5,31,32.51,25.74,2.78,80.75,1.38,2.05
2017,6,1,33.14,25.99,0.38,78.62,1.74,0.86
2017,6,2,32.3,26.18,0.25,80.19,2.0,2.25
2017,6,3,34.01,26.72,1.36,76.62,2.09,1.81
2017,6,4,34.98,26.55,0.58,74.81,1.87,1.98
2017,6,5,33.68,26.55,0.79,76.62,2.08,1.98
2017,6,6,31.9,26.7,7.51,80.25,1.73,1.59
2017,6,7,30.1,26.06,16.91,86.25,1.42,2.02
2017,6,8,31.17,25.26,9.03,82.38,2.16,2.71
2017,6,9,31.7,26.15,5.26,79.88,1.46,2.53
2017,6,10,31.84,26.15,17.42,79.56,1.6,2.0
2017,6,11,32.52,25.26,3.18,78.06,2.13,1.91
2017,6,12,30.82,26.46,1.72,81.75,2.19,3.26
2017,6,13,33.03,25.93,6.83,77.0,1.98,2.38
2017,6,14,32.49,25.38,1.02,80.31,2.41,2.34
2017,6,15,32.82,26.04,0.97,78.38,1.69,2.2
2017,6,16,32.43,25.99,0.61,78.0,1.82,1.97
2017,6,17,32.69,25.98,0.84,77.12,1.7,2.05
2017,6,18,32.12,25.94,2.71,78.62,1.38,1.95
2017,6,19,32.35,26.26,1.07,75.38,1.52,1.99
2017,6,20,31.62,25.58,2.19,81.12,1.87,2.11
2017,6,21,32.56,25.54,0.44,80.56,2.27,2.35
2017,6,22,31.69,26.25,1.24,80.75,2.12,1.55
2017,6,23,32.47,26.37,0.68,79.81,2.66,2.2
2017,6,24,30.88,26.26,1.06,81.5,1.91,2.25
2017,6,25,33.37,25.88,0.49,80.19,2.23,1.52
2017,6,26,32.05,26.6,0.52,80.31,1.8,2.9
2017,6,27,30.93,26.13,0.89,83.62,2.68,3.52
2017,6,28,29.92,26.3,0.73,87.38,3.53,1.88
2017,6,29,30.48,25.95,2.38,83.62,2.42,1.6
2017,6,30,32.06,25.95,2.82,76.94,1.01,1.94
2017,7,1,32.76,25.8,0.82,77.44,1.41,1.36
2017,7,2,32.17,25.49,0.84,78.19,1.39,2.2
2017,7,3,31.69,25.87,1.02,77.62,1.62,1.91
2017,7,4,32.34,26.23,6.13,77.75,1.15,1.75
2017,7,5,30.48,25.62,8.93,81.0,1.66,2.32
2017,7,6,30.47,25.52,13.38,82.31,2.29,1.81
2017,7,7,30.87,25.21,3.61,80.06,1.98,2.44
2017,7,8,31.03,25.65,2.47,80.19,1.85,2.34
2017,7,9,31.73,25.6,1.34,79.06,1.68,1.45
2017,7,10,30.39,25.92,6.26,80.88,1.42,1.26
2017,7,11,30.22,26.24,8.5,87.0,1.84,3.28
2017,7,12,30.85,25.94,11.45,87.31,2.57,2.8
2017,7,13,28.32,26.07,25.68,86.69,1.77,2.37
2017,7,14,29.73,25.7,16.46,84.62,1.67,2.65
2017,7,15,30.65,25.73,26.15,85.38,2.4,2.55
2017,7,16,28.44,24.22,36.84,90.56,3.92,1.99
2017,7,17,30.97,24.16,5.82,83.56,2.49,3.17
2017,7,18,30.68,25.8,19.51,81.56,1.67,1.85
2017,7,19,30.74,25.66,12.82,86.12,1.7,1.97
2017,7,20,29.54,25.26,3.42,86.56,2.22,3.15
2017,7,21,30.79,26.21,2.67,86.44,2.31,2.17
2017,7,22,29.93,26.26,5.66,86.62,2.01,3.5
2017,7,23,29.94,25.59,3.16,85.44,2.87,1.62
2017,7,24,28.51,25.63,22.36,89.31,3.2,3.22
2017,7,25,30.21,25.75,69.82,89.62,3.37,5.08
2017,7,26,29.8,25.26,10.16,88.5,2.42,3.92
2017,7,27,31.15,25.05,11.44,82.12,1.8,2.07
2017,7,28,31.58,25.92,10.57,81.44,1.68,2.81
2017,7,29,30.58,25.8,19.49,82.5,1.3,1.62
2017,7,30,32.29,25.44,6.83,79.19,1.86,2.66
