-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1990 through 11/01/2021 
Location: Latitude  10.7393   Longitude 106.6769 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 13.02 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS10M,WS10M_RANGE
2012,10,16,29.57,25.15,3.95,85.56,3.1,1.1
2012,10,17,30.16,24.69,0.9,83.62,4.77,1.48
2012,10,18,30.18,22.7,0.01,85.94,4.66,2.46
2012,10,19,29.96,23.6,0.01,84.44,4.36,2.22
2012,10,20,30.65,24.08,0.41,82.44,3.86,1.35
2012,10,21,29.82,24.27,0.18,86.81,4.33,2.65
2012,10,22,28.68,24.41,7.08,86.88,4.01,3.98
2012,10,23,29.15,24.33,4.52,85.62,5.2,2.62
2012,10,24,30.61,24.97,4.07,84.06,3.34,1.43
2012,10,25,30.8,24.4,10.41,83.94,3.42,1.8
2012,10,26,30.97,22.66,0.0,78.38,2.48,3.48
2012,10,27,30.81,24.62,0.04,82.12,2.15,2.65
2012,10,28,29.43,25.71,0.3,86.12,3.07,2.95
2012,10,29,29.77,25.5,0.77,87.31,4.07,1.7
2012,10,30,30.19,25.36,2.47,86.56,4.08,1.51
2012,10,31,30.09,25.55,0.12,86.75,4.53,2.55
2012,11,1,30.62,24.67,0.28,83.31,3.63,2.08
2012,11,2,29.41,24.74,8.51,86.56,3.02,2.16
2012,11,3,29.91,24.73,0.43,84.44,3.98,2.02
2012,11,4,30.5,23.98,22.65,85.62,2.54,2.29
2012,11,5,30.29,25.33,0.56,85.25,3.4,0.94
2012,11,6,30.83,25.05,0.05,84.19,2.93,2.03
2012,11,7,29.98,24.7,0.42,85.81,3.12,1.6
2012,11,8,31.0,24.86,1.32,83.19,3.95,0.96
2012,11,9,31.55,25.04,0.73,82.31,3.8,1.91
2012,11,10,30.08,24.99,1.46,86.88,3.18,0.84
2012,11,11,29.48,26.04,3.09,89.44,5.17,3.86
2012,11,12,29.97,25.03,1.13,87.5,5.15,3.05
2012,11,13,29.37,24.12,1.96,87.31,3.01,2.09
2012,11,14,28.42,24.08,6.19,87.69,3.36,5.0
2012,11,15,27.22,23.41,13.35,93.44,6.77,8.09
2012,11,16,28.33,24.59,3.6,89.94,2.5,3.63
2012,11,17,29.06,25.1,2.51,88.44,3.57,1.2
2012,11,18,29.63,24.69,2.4,87.56,4.17,2.63
2012,11,19,30.37,24.23,2.63,87.44,4.47,2.85
2012,11,20,29.05,24.87,2.98,88.44,3.84,1.91
2012,11,21,28.8,25.19,0.6,89.31,4.47,2.48
2012,11,22,29.94,24.92,1.05,86.88,3.85,1.82
2012,11,23,28.9,25.31,5.65,89.81,3.87,2.26
2012,11,24,27.95,25.18,4.53,91.88,4.8,1.79
2012,11,25,28.9,25.22,0.59,87.69,5.08,3.34
2012,11,26,30.53,24.35,1.72,87.56,4.85,2.26
2012,11,27,29.23,25.37,0.93,88.38,5.15,2.71
2012,11,28,29.82,25.01,1.41,86.5,5.48,3.57
2012,11,29,29.69,24.76,0.46,85.94,5.59,3.44
2012,11,30,30.1,24.49,0.5,82.88,5.2,2.28
2012,12,1,30.24,24.29,0.0,82.94,4.99,2.7
2012,12,2,30.18,23.34,0.0,82.0,4.17,1.51
2012,12,3,30.23,24.01,0.01,82.25,4.41,1.41
2012,12,4,30.12,22.28,0.0,81.62,3.55,2.11
2012,12,5,30.55,22.77,0.0,81.31,3.3,2.02
2012,12,6,30.63,24.24,0.01,84.06,3.0,2.12
2012,12,7,30.53,24.76,0.06,82.75,2.4,3.11
2012,12,8,30.44,24.18,0.02,80.94,2.7,2.27
2012,12,9,29.74,24.86,0.0,81.0,2.33,1.59
2012,12,10,30.65,24.24,0.0,79.56,2.43,2.4
2012,12,11,30.51,24.19,0.01,80.31,3.12,1.94
2012,12,12,30.52,23.94,0.0,78.88,3.86,0.77
2012,12,13,29.09,23.28,1.07,83.31,4.3,3.73
2012,12,14,29.33,23.92,1.93,87.38,4.29,3.38
2012,12,15,30.41,24.37,0.05,85.75,5.13,3.0
2012,12,16,31.64,24.37,0.01,82.75,5.02,2.21
2012,12,17,31.14,23.83,0.01,81.81,5.12,1.51
2012,12,18,31.69,23.49,0.0,81.44,4.91,2.23
2012,12,19,30.81,23.74,0.0,78.19,6.08,4.12
2012,12,20,30.8,23.21,0.01,80.31,4.83,2.79
2012,12,21,31.06,24.28,0.02,81.5,5.1,4.36
2012,12,22,31.05,24.08,0.31,79.75,5.12,4.03
2012,12,23,30.25,23.64,0.8,76.56,6.24,3.5
2012,12,24,30.59,22.73,0.01,73.56,3.88,2.38
2012,12,25,29.74,22.33,0.01,78.25,4.29,2.89
2012,12,26,30.83,22.8,2.56,79.62,4.7,4.37
2012,12,27,31.57,22.94,2.65,79.44,2.97,2.12
2012,12,28,32.24,23.24,0.19,80.19,3.38,1.52
2012,12,29,30.5,25.17,1.59,81.5,5.21,5.79
2012,12,30,31.2,24.31,0.02,80.69,4.55,3.95
2012,12,31,29.39,22.3,0.01,71.69,5.04,3.15
2013,1,1,29.76,22.03,0.05,74.88,4.55,2.99
2013,1,2,31.08,22.8,0.0,73.38,4.12,1.9
2013,1,3,31.59,23.9,0.02,76.38,4.73,4.03
2013,1,4,31.02,23.2,0.57,75.19,3.75,2.23
2013,1,5,30.98,21.52,2.56,73.12,1.84,3.03
2013,1,6,25.91,23.12,7.79,89.69,3.47,3.25
2013,1,7,27.08,22.19,5.15,90.19,3.12,3.42
2013,1,8,30.31,22.27,0.2,82.06,3.32,2.8
2013,1,9,30.72,23.09,0.55,79.94,2.34,3.8
2013,1,10,30.25,23.47,0.99,78.0,3.01,4.1
2013,1,11,30.92,22.61,0.38,75.0,3.13,2.75
2013,1,12,31.01,22.41,0.0,76.38,2.66,4.03
2013,1,13,30.68,22.41,0.0,76.19,2.93,3.8
2013,1,14,30.78,22.16,0.0,75.0,3.85,3.95
2013,1,15,30.87,22.98,0.0,72.69,4.16,4.77
2013,1,16,29.32,21.19,0.0,70.12,3.59,1.42
2013,1,17,31.54,19.99,0.18,71.25,3.16,2.11
2013,1,18,30.98,21.33,0.01,65.06,4.2,5.34
2013,1,19,31.11,20.01,0.0,68.06,4.05,2.71
2013,1,20,32.23,21.56,0.0,71.81,4.0,4.23
2013,1,21,32.98,23.02,0.0,73.06,5.7,3.07
2013,1,22,32.05,24.0,0.0,72.62,5.33,3.33
2013,1,23,31.34,23.02,0.0,73.19,4.84,2.52
2013,1,24,32.05,22.85,0.0,71.81,4.94,4.23
2013,1,25,31.67,22.73,0.0,70.69,5.58,3.33
2013,1,26,31.98,22.14,0.0,67.06,5.08,2.4
2013,1,27,31.83,22.31,0.0,71.12,5.74,3.27
2013,1,28,31.28,22.31,0.0,68.88,5.88,3.65
2013,1,29,31.68,22.05,0.0,69.06,5.47,3.59
2013,1,30,32.7,21.51,0.0,69.31,6.17,5.0
2013,1,31,32.46,23.04,0.0,69.62,6.2,2.8
2013,2,1,33.08,22.44,0.0,66.38,5.05,2.86
2013,2,2,31.27,22.77,0.0,69.0,5.01,2.53
2013,2,3,31.9,23.75,0.0,68.5,6.73,4.13
2013,2,4,32.72,24.64,0.0,70.44,6.66,4.88
2013,2,5,33.54,23.86,0.0,69.38,6.48,3.13
2013,2,6,33.69,23.37,0.0,71.62,4.55,3.88
2013,2,7,32.91,23.69,0.0,74.88,3.96,3.3
2013,2,8,32.66,24.05,0.0,75.19,4.46,3.8
2013,2,9,34.12,23.21,0.0,67.88,6.35,3.22
2013,2,10,33.57,22.55,0.0,62.94,5.93,4.61
2013,2,11,33.8,22.45,0.0,66.62,6.09,3.25
2013,2,12,34.62,23.83,0.0,65.94,5.98,5.52
2013,2,13,34.38,22.8,0.0,64.0,6.45,5.38
2013,2,14,34.31,24.87,0.0,67.69,5.85,4.66
2013,2,15,34.45,24.1,0.0,66.56,6.28,4.28
2013,2,16,34.3,23.67,0.0,65.44,6.91,5.2
2013,2,17,33.38,23.48,0.0,66.19,6.88,4.7
2013,2,18,33.44,23.34,0.0,69.06,6.61,3.16
2013,2,19,33.93,23.67,0.0,66.56,5.62,2.16
2013,2,20,34.65,23.49,0.0,66.38,4.76,4.16
2013,2,21,35.4,22.98,0.3,58.0,4.34,4.82
2013,2,22,29.4,24.66,2.93,67.12,2.29,2.95
2013,2,23,33.04,23.62,0.44,67.0,4.61,4.69
2013,2,24,31.8,25.19,5.4,69.62,6.39,4.88
2013,2,25,33.87,23.48,0.05,68.31,6.68,6.8
2013,2,26,34.0,24.21,0.02,66.69,7.38,5.19
2013,2,27,34.3,24.62,0.01,70.69,7.75,3.46
2013,2,28,33.44,25.13,0.0,73.0,7.34,3.05
2013,3,1,33.98,25.23,0.0,71.75,6.12,2.7
2013,3,2,34.34,25.85,0.0,69.5,7.16,4.14
2013,3,3,34.65,25.36,0.0,66.31,7.63,3.86
2013,3,4,34.47,24.02,0.01,60.88,6.91,6.21
2013,3,5,34.81,23.07,0.0,59.5,5.73,5.35
2013,3,6,35.09,22.96,0.0,59.25,5.55,4.47
2013,3,7,34.85,24.14,0.0,61.06,5.88,5.84
2013,3,8,34.65,23.58,0.0,60.0,5.1,4.41
2013,3,9,34.15,24.25,0.0,63.38,5.54,3.27
2013,3,10,32.98,24.98,0.0,67.94,4.97,2.1
2013,3,11,33.61,24.46,0.0,70.0,4.41,4.68
2013,3,12,33.62,25.08,0.0,67.56,4.66,4.12
2013,3,13,34.27,24.67,0.0,69.81,3.71,4.93
2013,3,14,34.46,25.23,0.0,70.5,5.16,5.8
2013,3,15,34.18,26.32,0.24,70.75,7.26,2.95
2013,3,16,35.21,24.99,0.0,64.25,6.24,3.19
2013,3,17,34.69,25.83,0.0,68.56,5.53,3.38
2013,3,18,35.08,25.41,0.0,65.38,3.71,5.08
2013,3,19,34.69,24.75,0.0,66.44,4.02,4.52
2013,3,20,34.69,24.54,0.0,65.69,3.65,4.13
2013,3,21,35.18,25.02,0.0,67.19,3.8,4.98
2013,3,22,34.76,25.23,0.0,67.06,5.03,3.18
2013,3,23,35.2,25.11,0.0,65.38,4.3,3.7
2013,3,24,34.81,26.3,0.0,67.94,3.54,4.33
2013,3,25,34.74,26.71,0.0,68.31,3.06,4.26
2013,3,26,33.33,26.93,0.0,69.0,3.73,2.22
2013,3,27,35.14,26.17,0.0,67.12,3.42,3.89
2013,3,28,35.99,26.64,0.0,66.25,4.26,4.56
2013,3,29,35.94,25.93,0.0,64.44,3.7,3.85
2013,3,30,36.14,27.18,0.02,63.56,3.97,5.57
2013,3,31,36.14,27.76,0.02,66.25,4.12,4.88
2013,4,1,35.73,28.08,0.02,65.0,5.6,4.63
2013,4,2,35.96,28.34,0.07,66.5,5.77,2.58
2013,4,3,34.9,28.23,0.03,64.62,4.38,2.62
2013,4,4,35.94,27.21,0.11,65.81,4.2,3.75
2013,4,5,35.91,27.76,2.47,68.06,3.84,3.96
2013,4,6,36.87,28.12,0.13,66.75,3.92,4.38
2013,4,7,32.8,28.25,2.2,74.69,4.02,5.17
2013,4,8,30.44,27.17,8.75,83.12,3.64,3.37
2013,4,9,32.38,26.87,0.84,77.0,3.41,3.02
2013,4,10,32.54,26.82,7.64,76.31,4.84,2.98
2013,4,11,30.98,26.23,3.97,74.81,6.55,5.14
2013,4,12,34.62,24.87,2.11,67.75,7.38,7.68
2013,4,13,32.36,26.32,8.75,76.81,7.02,5.09
2013,4,14,34.03,25.98,0.76,73.19,6.02,3.02
2013,4,15,32.46,26.61,1.93,72.88,5.26,4.21
2013,4,16,34.1,26.45,0.05,71.38,4.09,3.47
2013,4,17,31.06,26.64,0.13,76.44,3.17,2.4
2013,4,18,33.8,25.62,0.63,72.75,2.91,4.25
2013,4,19,32.19,27.26,0.23,76.19,3.93,1.22
2013,4,20,32.37,26.86,1.17,75.25,2.89,1.3
2013,4,21,33.09,26.37,2.72,70.25,2.9,3.98
2013,4,22,32.4,26.37,1.76,77.06,4.33,4.7
2013,4,23,31.2,26.33,2.73,72.44,4.51,6.55
2013,4,24,32.95,25.31,0.12,72.62,4.07,3.7
2013,4,25,33.23,27.4,0.16,74.25,3.87,2.39
2013,4,26,34.65,26.87,2.4,69.62,3.14,2.39
2013,4,27,32.87,26.87,0.03,71.75,2.63,2.05
2013,4,28,32.34,26.57,0.27,73.0,3.24,2.55
2013,4,29,35.02,26.62,2.15,68.94,4.19,3.61
2013,4,30,34.93,26.86,0.09,70.38,3.55,3.23
2013,5,1,34.54,26.96,3.5,70.81,2.56,3.18
2013,5,2,32.95,26.73,2.93,74.81,2.34,2.47
2013,5,3,32.03,27.07,0.11,74.0,2.41,1.7
2013,5,4,32.89,27.09,0.95,74.81,3.35,3.05
2013,5,5,34.44,26.67,4.35,73.31,5.23,4.26
2013,5,6,34.15,26.89,1.11,72.69,4.32,3.15
2013,5,7,34.22,27.07,2.05,74.38,3.2,2.29
2013,5,8,32.32,27.29,0.81,78.38,2.89,1.52
2013,5,9,31.29,27.17,0.23,80.5,3.42,1.95
2013,5,10,32.68,26.57,2.03,77.94,2.76,3.24
2013,5,11,32.81,26.65,3.37,77.44,3.81,4.23
2013,5,12,30.53,26.59,26.52,85.75,3.41,3.08
2013,5,13,33.26,25.88,2.51,76.06,2.97,2.16
2013,5,14,34.47,26.87,1.32,72.44,3.66,2.06
2013,5,15,31.91,26.93,7.31,80.0,3.95,2.1
2013,5,16,33.42,25.82,2.86,78.38,3.73,3.52
2013,5,17,30.4,26.62,6.26,85.94,3.3,2.49
2013,5,18,31.9,26.44,2.98,79.81,3.15,1.3
2013,5,19,29.94,26.42,31.26,86.69,3.1,1.59
2013,5,20,32.48,25.72,5.59,79.69,3.67,2.69
2013,5,21,32.13,25.76,0.13,78.5,3.85,2.8
2013,5,22,33.3,26.43,0.37,76.19,3.96,2.34
2013,5,23,32.78,26.53,1.75,77.62,3.4,1.7
2013,5,24,30.15,26.35,1.93,83.44,3.57,1.46
2013,5,25,30.7,25.37,1.4,80.5,3.2,1.97
2013,5,26,31.68,25.9,1.06,79.19,3.0,1.77
2013,5,27,33.77,26.08,0.7,75.19,3.78,2.41
2013,5,28,32.42,26.05,1.04,78.5,3.59,1.91
2013,5,29,32.13,26.23,1.35,77.94,2.86,1.18
2013,5,30,33.12,26.66,0.58,73.94,2.81,2.48
2013,5,31,30.91,26.42,2.95,78.31,1.95,1.91
2013,6,1,31.01,26.4,1.86,78.69,3.24,2.09
2013,6,2,29.55,26.17,8.11,83.81,3.01,1.66
2013,6,3,31.93,26.26,4.65,78.19,3.06,2.47
2013,6,4,29.6,26.49,20.91,85.88,3.27,3.62
2013,6,5,30.71,26.08,10.06,82.94,3.0,2.04
2013,6,6,29.64,26.11,0.71,81.69,2.05,1.48
2013,6,7,32.4,26.3,5.67,75.94,1.73,2.7
2013,6,8,32.71,26.28,2.76,79.0,2.86,1.27
2013,6,9,32.95,26.39,8.5,79.56,3.84,1.88
2013,6,10,31.77,26.8,5.38,84.25,4.3,2.91
2013,6,11,31.8,26.37,2.41,82.44,3.94,2.38
2013,6,12,30.26,26.09,8.41,85.56,3.7,1.73
2013,6,13,29.56,25.65,19.95,87.75,3.34,4.51
2013,6,14,29.08,25.49,18.77,88.75,4.94,1.91
2013,6,15,28.77,25.4,15.55,88.69,4.68,2.19
2013,6,16,28.46,25.37,18.3,89.69,4.99,5.2
2013,6,17,29.51,24.83,24.01,90.06,5.32,5.49
2013,6,18,30.22,25.44,5.25,87.44,4.56,3.89
2013,6,19,29.96,25.9,2.19,88.94,4.74,4.26
2013,6,20,29.67,26.19,6.76,87.38,5.88,3.73
2013,6,21,29.7,25.78,3.08,87.25,4.98,4.17
2013,6,22,30.03,25.3,13.19,86.56,5.37,2.66
2013,6,23,29.69,24.83,4.35,86.56,4.18,4.7
2013,6,24,30.47,24.93,0.72,85.25,2.96,2.0
2013,6,25,31.08,25.47,0.06,83.88,2.77,1.41
2013,6,26,30.71,24.86,0.11,84.69,3.5,1.8
2013,6,27,29.8,25.33,4.41,85.88,3.62,1.66
2013,6,28,31.45,25.37,0.35,83.75,3.63,2.04
2013,6,29,31.2,25.39,0.57,84.88,4.08,2.23
2013,6,30,30.74,25.46,1.59,85.12,4.15,1.77
2013,7,1,30.14,25.01,7.54,87.31,4.01,3.3
2013,7,2,29.33,25.89,1.42,88.56,3.89,1.78
2013,7,3,30.62,24.88,1.11,83.38,2.77,1.13
2013,7,4,30.16,25.16,2.1,85.38,2.45,2.18
2013,7,5,29.63,24.9,6.41,85.12,2.26,2.21
2013,7,6,29.25,24.77,2.38,86.25,2.84,2.33
2013,7,7,28.74,24.73,3.36,88.19,3.23,1.16
2013,7,8,29.8,24.65,1.45,83.44,2.67,1.3
2013,7,9,30.02,24.73,1.34,83.31,2.56,1.19
2013,7,10,31.8,23.97,0.03,78.56,3.09,2.16
2013,7,11,32.21,24.23,0.11,78.06,3.2,2.16
2013,7,12,31.25,25.26,0.43,80.44,3.86,2.34
2013,7,13,31.73,25.27,0.13,80.31,4.18,1.27
2013,7,14,30.09,25.2,1.37,85.88,4.27,1.88
2013,7,15,28.69,25.15,9.2,88.0,4.85,3.09
2013,7,16,30.13,24.49,14.3,84.62,6.13,4.66
2013,7,17,29.37,24.42,6.21,84.69,5.71,5.02
2013,7,18,29.75,24.77,4.18,86.56,5.55,1.88
2013,7,19,27.82,24.46,13.86,89.31,6.76,3.38
2013,7,20,29.71,24.21,2.6,83.06,6.16,3.1
2013,7,21,29.55,23.92,7.04,83.56,6.25,5.53
2013,7,22,28.69,24.55,4.16,88.31,4.85,2.44
2013,7,23,28.27,24.21,9.36,89.38,5.16,4.29
2013,7,24,30.43,23.95,7.51,83.25,4.77,4.41
2013,7,25,30.88,24.05,2.13,83.94,4.39,3.51
2013,7,26,30.63,24.89,0.09,85.19,4.42,2.66
2013,7,27,29.98,25.26,0.5,86.88,4.77,2.6
2013,7,28,30.4,24.68,0.44,85.88,3.95,2.2
2013,7,29,28.71,24.98,2.36,85.62,4.14,3.65
2013,7,30,30.22,24.25,1.53,84.06,4.03,3.92
2013,7,31,28.5,25.11,5.61,89.31,5.27,4.05
2013,8,1,27.91,24.94,15.85,88.94,5.49,3.55
2013,8,2,28.19,24.87,16.81,90.69,6.06,4.12
2013,8,3,28.57,24.51,16.67,89.12,4.43,4.0
2013,8,4,29.86,24.48,1.59,83.06,2.61,2.51
2013,8,5,29.76,24.58,7.65,84.62,3.27,2.02
2013,8,6,28.55,25.05,2.63,86.62,4.86,1.72
2013,8,7,29.26,24.41,2.13,87.94,3.93,3.2
2013,8,8,29.61,24.95,0.88,86.88,3.6,2.51
2013,8,9,29.84,24.98,8.91,86.19,3.44,3.45
2013,8,10,28.08,24.55,18.94,89.56,3.88,2.86
2013,8,11,28.93,24.45,15.2,88.25,4.52,3.7
2013,8,12,29.05,24.36,6.03,88.38,3.99,2.31
2013,8,13,27.69,24.79,26.06,91.12,5.29,1.98
2013,8,14,29.97,24.06,0.45,85.69,3.72,2.86
2013,8,15,30.57,24.44,0.08,86.69,3.8,2.17
2013,8,16,30.57,24.75,0.9,84.19,4.56,4.09
2013,8,17,30.9,24.61,0.09,84.12,4.91,3.45
2013,8,18,30.43,24.79,0.79,83.75,5.71,3.34
2013,8,19,31.69,24.53,0.08,83.12,5.52,3.03
2013,8,20,31.3,24.42,0.16,79.94,6.15,4.52
2013,8,21,31.29,24.08,0.36,81.31,5.74,4.02
2013,8,22,29.01,25.15,2.79,87.38,5.77,4.0
2013,8,23,29.37,24.55,23.39,88.06,4.83,3.72
2013,8,24,29.95,25.0,5.45,87.12,4.79,4.25
2013,8,25,29.93,24.67,13.9,86.56,4.19,3.49
2013,8,26,28.62,24.48,7.03,88.81,3.62,2.73
2013,8,27,31.07,24.4,10.9,83.31,4.74,3.22
2013,8,28,31.18,23.62,1.29,82.88,4.13,1.88
2013,8,29,30.28,24.58,0.46,86.5,4.23,3.87
2013,8,30,30.1,24.4,0.59,87.31,3.34,2.41
2013,8,31,30.37,25.39,0.03,86.88,2.73,0.94
2013,9,1,30.33,25.43,0.02,84.19,2.32,1.96
2013,9,2,30.23,25.71,0.03,81.88,1.98,1.64
2013,9,3,31.46,26.04,0.04,80.75,1.59,2.39
2013,9,4,29.65,25.77,0.21,84.31,1.92,1.23
2013,9,5,29.03,25.18,0.55,86.56,2.23,2.86
2013,9,6,29.68,24.94,4.65,86.94,2.47,1.05
2013,9,7,30.09,25.08,9.38,83.75,2.35,3.65
2013,9,8,30.16,25.12,5.14,82.06,1.77,3.41
2013,9,9,29.2,24.91,4.45,85.31,2.62,1.43
2013,9,10,29.58,25.24,13.31,83.25,2.16,2.69
2013,9,11,29.16,24.94,8.4,86.5,3.16,1.3
2013,9,12,29.43,24.97,5.73,88.38,4.2,3.18
2013,9,13,30.67,24.94,5.35,84.88,3.59,2.11
2013,9,14,29.26,24.8,7.21,88.81,3.91,3.03
2013,9,15,29.91,24.44,4.75,86.44,4.02,3.35
2013,9,16,29.75,24.89,1.92,87.25,4.15,3.55
2013,9,17,29.35,24.51,1.49,85.19,5.09,4.24
2013,9,18,29.27,24.33,4.43,86.31,5.97,4.27
2013,9,19,29.51,24.1,15.87,86.56,6.66,4.16
2013,9,20,29.88,24.43,14.88,85.75,5.7,3.63
2013,9,21,29.43,24.61,12.87,88.5,4.89,4.46
2013,9,22,28.47,25.03,12.85,90.25,5.44,4.77
2013,9,23,30.23,24.55,6.99,84.56,5.74,4.34
2013,9,24,30.94,24.58,0.82,84.88,4.99,3.5
2013,9,25,29.8,25.08,2.62,87.62,3.96,3.37
2013,9,26,29.43,24.52,6.27,86.62,3.88,3.19
2013,9,27,29.94,24.79,6.54,87.19,4.25,3.17
2013,9,28,29.83,24.53,6.01,86.88,3.81,2.84
2013,9,29,30.62,23.53,7.09,84.88,4.74,6.55
2013,9,30,30.12,24.05,4.98,85.56,5.68,3.46
2013,10,1,29.76,24.2,7.8,85.94,3.36,2.26
2013,10,2,28.44,24.63,8.22,90.38,3.82,3.16
2013,10,3,29.94,23.65,5.93,85.5,4.33,2.31
2013,10,4,30.12,23.87,5.22,85.94,3.4,2.35
2013,10,5,28.02,24.95,26.66,92.12,4.34,2.1
2013,10,6,27.56,24.6,24.86,92.56,3.38,2.74
2013,10,7,29.5,24.67,5.38,85.06,2.15,2.18
2013,10,8,29.42,24.23,5.91,88.12,2.85,2.2
2013,10,9,29.42,23.95,11.63,87.62,3.4,2.72
2013,10,10,30.58,24.43,18.74,86.25,2.03,3.24
2013,10,11,30.07,24.0,25.52,84.81,2.5,2.69
2013,10,12,27.53,24.12,1.32,86.38,2.84,2.56
2013,10,13,29.55,24.18,2.49,82.56,1.43,1.9
2013,10,14,29.15,25.24,0.56,89.12,2.83,2.78
2013,10,15,28.98,25.37,4.51,90.06,4.88,2.3
2013,10,16,29.17,24.98,21.39,89.31,3.45,2.18
2013,10,17,29.75,25.56,0.08,86.44,3.52,1.59
2013,10,18,30.94,25.14,3.22,84.31,3.55,1.48
2013,10,19,31.08,24.76,5.1,83.38,3.72,2.11
2013,10,20,30.5,24.52,2.96,85.06,4.02,3.51
2013,10,21,29.86,24.44,6.62,85.81,3.66,1.77
2013,10,22,30.14,24.72,0.48,84.88,3.72,2.03
2013,10,23,30.51,24.34,1.13,81.69,3.15,1.69
2013,10,24,28.81,25.02,0.02,87.31,2.46,2.97
2013,10,25,28.49,24.88,0.05,84.25,3.69,2.26
2013,10,26,30.4,24.19,0.06,80.38,4.41,2.69
2013,10,27,29.65,23.66,0.1,81.19,3.45,1.54
2013,10,28,30.37,23.86,0.02,80.5,2.72,2.6
2013,10,29,30.88,24.1,0.31,81.88,2.32,2.64
2013,10,30,30.87,24.92,2.69,83.62,2.66,2.39
2013,10,31,30.11,24.48,0.09,82.88,3.21,0.76
2013,11,1,31.33,24.08,0.01,80.88,2.69,3.05
2013,11,2,30.77,24.05,0.0,79.56,2.9,2.34
2013,11,3,31.19,23.91,0.01,78.62,2.91,2.0
2013,11,4,31.24,23.4,0.01,81.62,2.82,2.5
2013,11,5,31.32,24.58,0.12,81.06,2.27,3.42
2013,11,6,31.3,25.39,7.83,82.44,2.33,3.53
2013,11,7,28.42,25.14,16.45,89.0,5.84,4.92
2013,11,8,30.22,24.51,0.55,85.0,3.45,4.03
2013,11,9,30.69,24.73,0.28,81.06,2.62,5.05
2013,11,10,31.04,24.06,5.55,83.44,2.69,1.55
2013,11,11,30.45,25.17,0.3,84.06,2.73,2.55
2013,11,12,30.64,25.43,0.36,85.31,3.92,2.26
2013,11,13,30.65,24.95,0.37,83.5,4.27,2.34
2013,11,14,31.66,24.16,0.3,78.75,2.47,3.74
2013,11,15,27.07,24.75,5.61,91.06,3.51,4.27
2013,11,16,28.84,25.44,0.43,87.88,4.77,3.87
2013,11,17,30.3,24.37,1.8,85.0,4.01,3.72
2013,11,18,31.36,23.97,0.29,83.25,3.99,2.95
2013,11,19,30.27,23.72,4.56,81.88,4.76,3.82
2013,11,20,28.28,23.78,14.49,86.25,4.76,3.41
2013,11,21,27.8,23.82,6.13,87.69,5.61,5.48
2013,11,22,27.63,23.93,5.56,90.19,4.56,3.4
2013,11,23,28.04,24.66,9.91,89.56,4.6,2.82
2013,11,24,29.25,23.83,4.92,87.44,3.41,2.73
2013,11,25,30.42,24.23,0.07,85.88,2.76,2.79
2013,11,26,30.56,23.4,5.86,85.31,2.7,1.49
2013,11,27,28.5,24.97,11.18,90.19,4.3,4.66
2013,11,28,29.09,24.65,2.46,87.44,4.08,2.46
2013,11,29,30.32,23.6,0.07,81.88,5.26,4.41
2013,11,30,29.87,22.51,0.0,80.69,3.88,2.11
2013,12,1,29.33,21.57,0.0,78.5,3.45,1.82
2013,12,2,27.1,22.23,0.0,78.38,2.48,3.29
2013,12,3,29.67,21.95,0.01,79.38,2.02,1.93
2013,12,4,30.18,23.96,0.02,82.5,3.43,3.64
2013,12,5,30.11,23.16,0.0,76.88,3.38,4.47
2013,12,6,29.3,21.52,0.0,76.56,3.5,2.25
2013,12,7,29.15,22.69,0.0,77.56,2.94,2.87
2013,12,8,29.18,21.32,0.0,80.44,2.87,1.9
2013,12,9,30.42,22.84,0.0,80.88,2.92,3.56
2013,12,10,28.66,22.81,0.0,83.25,3.51,2.01
2013,12,11,30.5,22.53,0.0,81.69,2.96,3.73
2013,12,12,30.22,23.08,0.0,80.56,2.83,2.17
2013,12,13,30.84,22.67,1.69,84.06,3.07,2.88
2013,12,14,30.35,24.3,1.2,84.75,4.16,3.79
2013,12,15,29.03,23.95,0.14,83.0,4.84,2.25
2013,12,16,29.26,23.67,0.42,85.94,4.16,3.46
2013,12,17,28.95,23.3,0.91,82.81,2.81,3.65
2013,12,18,27.94,21.38,0.89,83.12,2.02,2.08
2013,12,19,29.32,22.65,0.0,76.38,2.48,1.94
2013,12,20,29.33,23.31,0.02,75.19,1.38,2.36
2013,12,21,27.04,21.92,2.88,77.5,2.27,1.37
2013,12,22,27.94,21.22,0.51,75.19,2.67,3.17
2013,12,23,30.25,21.83,0.0,75.38,2.0,4.72
2013,12,24,29.79,21.92,0.0,76.44,1.95,1.3
2013,12,25,29.25,22.64,0.01,77.5,1.91,3.27
2013,12,26,30.36,22.14,0.01,76.56,1.97,5.52
